Local time,Open,High,Low,Close,Volume
16.10.2015 14:30:00.000 GMT+0530,1.13609,1.13668,1.13551,1.13551,2125.33
16.10.2015 14:45:00.000 GMT+0530,1.13551,1.13660,1.13503,1.13633,2285.93
16.10.2015 15:00:00.000 GMT+0530,1.13632,1.13655,1.13610,1.13633,1955.16
16.10.2015 15:15:00.000 GMT+0530,1.13634,1.13655,1.13344,1.13477,2985.9100000000003
16.10.2015 15:30:00.000 GMT+0530,1.13477,1.13501,1.13407,1.13449,2290.99
16.10.2015 15:45:00.000 GMT+0530,1.13449,1.13482,1.13431,1.13447,1356.9499999999998
16.10.2015 16:00:00.000 GMT+0530,1.13445,1.13525,1.13371,1.13522,2124.74
16.10.2015 16:15:00.000 GMT+0530,1.13522,1.13525,1.13420,1.13428,2058.69
16.10.2015 16:30:00.000 GMT+0530,1.13427,1.13571,1.13421,1.13552,2010.05
16.10.2015 16:45:00.000 GMT+0530,1.13553,1.13593,1.13502,1.13547,2155.71
16.10.2015 17:00:00.000 GMT+0530,1.13546,1.13580,1.13482,1.13492,1765.8999999999999
16.10.2015 17:15:00.000 GMT+0530,1.13492,1.13497,1.13430,1.13472,2091.1300000000006
16.10.2015 17:30:00.000 GMT+0530,1.13473,1.13600,1.13467,1.13596,2159.19
16.10.2015 17:45:00.000 GMT+0530,1.13600,1.13600,1.13539,1.13563,2034.4899999999998
16.10.2015 18:00:00.000 GMT+0530,1.13561,1.13672,1.13520,1.13641,1913.9699999999998
16.10.2015 18:15:00.000 GMT+0530,1.13641,1.13647,1.13577,1.13589,1910.9599999999996
16.10.2015 18:30:00.000 GMT+0530,1.13590,1.13697,1.13580,1.13621,2156.8799999999997
16.10.2015 18:45:00.000 GMT+0530,1.13620,1.13715,1.13537,1.13654,2743.82
16.10.2015 19:00:00.000 GMT+0530,1.13657,1.13896,1.13638,1.13789,4104.150000000001
16.10.2015 19:15:00.000 GMT+0530,1.13790,1.13825,1.13711,1.13767,3025.39
16.10.2015 19:30:00.000 GMT+0530,1.13746,1.13777,1.13615,1.13689,4109.77
16.10.2015 19:45:00.000 GMT+0530,1.13686,1.13763,1.13657,1.13691,3077.6900000000005
16.10.2015 20:00:00.000 GMT+0530,1.13691,1.13751,1.13628,1.13643,2107.05
16.10.2015 20:15:00.000 GMT+0530,1.13642,1.13776,1.13625,1.13768,2566.2900000000004
16.10.2015 20:30:00.000 GMT+0530,1.13767,1.13797,1.13662,1.13679,3492.53
16.10.2015 20:45:00.000 GMT+0530,1.13680,1.13683,1.13566,1.13632,2875.6800000000003
16.10.2015 21:00:00.000 GMT+0530,1.13632,1.13634,1.13479,1.13572,2408.85
16.10.2015 21:15:00.000 GMT+0530,1.13571,1.13603,1.13470,1.13597,2615.8499999999995
16.10.2015 21:30:00.000 GMT+0530,1.13598,1.13749,1.13587,1.13677,2772.7799999999997
16.10.2015 21:45:00.000 GMT+0530,1.13678,1.13712,1.13625,1.13670,2045.72
16.10.2015 22:00:00.000 GMT+0530,1.13670,1.13846,1.13655,1.13828,2463.69
16.10.2015 22:15:00.000 GMT+0530,1.13829,1.13869,1.13807,1.13811,1594.55
16.10.2015 22:30:00.000 GMT+0530,1.13811,1.13862,1.13789,1.13862,1336.0500000000002
16.10.2015 22:45:00.000 GMT+0530,1.13860,1.13873,1.13817,1.13820,1466.99
16.10.2015 23:00:00.000 GMT+0530,1.13820,1.13910,1.13820,1.13906,884.1600000000002
16.10.2015 23:15:00.000 GMT+0530,1.13906,1.13910,1.13860,1.13878,1439.2700000000002
16.10.2015 23:30:00.000 GMT+0530,1.13876,1.13897,1.13850,1.13867,1212.6800000000003
16.10.2015 23:45:00.000 GMT+0530,1.13867,1.13891,1.13825,1.13826,1184.81
17.10.2015 00:00:00.000 GMT+0530,1.13825,1.13838,1.13771,1.13786,1173.31
17.10.2015 00:15:00.000 GMT+0530,1.13786,1.13797,1.13725,1.13776,1736.05
17.10.2015 00:30:00.000 GMT+0530,1.13775,1.13780,1.13652,1.13678,1822.86
17.10.2015 00:45:00.000 GMT+0530,1.13679,1.13679,1.13602,1.13614,1718.98
17.10.2015 01:00:00.000 GMT+0530,1.13614,1.13620,1.13538,1.13571,1455.1600000000003
17.10.2015 01:15:00.000 GMT+0530,1.13570,1.13627,1.13537,1.13542,1988.7700000000002
17.10.2015 01:30:00.000 GMT+0530,1.13544,1.13587,1.13485,1.13515,1397.3099999999997
17.10.2015 01:45:00.000 GMT+0530,1.13515,1.13538,1.13498,1.13538,1249.93
17.10.2015 02:00:00.000 GMT+0530,1.13538,1.13540,1.13499,1.13523,737.72
17.10.2015 02:15:00.000 GMT+0530,1.13524,1.13540,1.13466,1.13466,982.89
17.10.2015 02:30:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 02:45:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 03:00:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 03:15:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 03:30:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 03:45:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 04:00:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 04:15:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 04:30:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 04:45:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 05:00:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 05:15:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 05:30:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 05:45:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 06:00:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 06:15:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 06:30:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 06:45:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 07:00:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 07:15:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 07:30:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 07:45:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 08:00:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 08:15:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 08:30:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 08:45:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 09:00:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 09:15:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 09:30:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 09:45:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 10:00:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 10:15:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 10:30:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 10:45:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 11:00:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 11:15:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 11:30:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 11:45:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 12:00:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 12:15:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 12:30:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 12:45:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 13:00:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 13:15:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 13:30:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 13:45:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 14:00:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 14:15:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 14:30:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 14:45:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 15:00:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 15:15:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 15:30:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 15:45:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 16:00:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 16:15:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 16:30:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 16:45:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 17:00:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 17:15:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 17:30:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 17:45:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 18:00:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 18:15:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 18:30:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 18:45:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 19:00:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 19:15:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 19:30:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 19:45:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 20:00:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 20:15:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 20:30:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 20:45:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 21:00:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 21:15:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 21:30:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 21:45:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 22:00:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 22:15:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 22:30:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 22:45:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 23:00:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 23:15:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 23:30:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
17.10.2015 23:45:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
18.10.2015 00:00:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
18.10.2015 00:15:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
18.10.2015 00:30:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
18.10.2015 00:45:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
18.10.2015 01:00:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
18.10.2015 01:15:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
18.10.2015 01:30:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
18.10.2015 01:45:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
18.10.2015 02:00:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
18.10.2015 02:15:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
18.10.2015 02:30:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
18.10.2015 02:45:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
18.10.2015 03:00:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
18.10.2015 03:15:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
18.10.2015 03:30:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
18.10.2015 03:45:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
18.10.2015 04:00:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
18.10.2015 04:15:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
18.10.2015 04:30:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
18.10.2015 04:45:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
18.10.2015 05:00:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
18.10.2015 05:15:00.000 GMT+0530,1.13466,1.13466,1.13466,1.13466,0
19.10.2015 05:30:00.000 GMT+0530,1.13578,1.13698,1.13557,1.13682,865.8
19.10.2015 05:45:00.000 GMT+0530,1.13681,1.13707,1.13650,1.13650,736.99
19.10.2015 06:00:00.000 GMT+0530,1.13648,1.13715,1.13648,1.13712,809.4200000000001
19.10.2015 06:15:00.000 GMT+0530,1.13712,1.13750,1.13699,1.13702,1047.65
19.10.2015 06:30:00.000 GMT+0530,1.13703,1.13754,1.13703,1.13752,804.3200000000002
19.10.2015 06:45:00.000 GMT+0530,1.13752,1.13780,1.13708,1.13711,1002.47
19.10.2015 07:00:00.000 GMT+0530,1.13711,1.13733,1.13688,1.13710,765.2700000000001
19.10.2015 07:15:00.000 GMT+0530,1.13710,1.13753,1.13689,1.13738,1122.28
19.10.2015 07:30:00.000 GMT+0530,1.13738,1.13782,1.13646,1.13659,1911.58
19.10.2015 07:45:00.000 GMT+0530,1.13659,1.13666,1.13620,1.13638,939.6600000000001
19.10.2015 08:00:00.000 GMT+0530,1.13637,1.13662,1.13630,1.13643,619.44
19.10.2015 08:15:00.000 GMT+0530,1.13643,1.13651,1.13602,1.13622,942.22
19.10.2015 08:30:00.000 GMT+0530,1.13621,1.13621,1.13540,1.13552,929.8199999999998
19.10.2015 08:45:00.000 GMT+0530,1.13552,1.13586,1.13548,1.13570,773.04
19.10.2015 09:00:00.000 GMT+0530,1.13570,1.13590,1.13540,1.13583,698.71
19.10.2015 09:15:00.000 GMT+0530,1.13582,1.13622,1.13581,1.13602,735.6200000000001
19.10.2015 09:30:00.000 GMT+0530,1.13601,1.13601,1.13580,1.13590,485.53
19.10.2015 09:45:00.000 GMT+0530,1.13591,1.13624,1.13590,1.13621,466.68
19.10.2015 10:00:00.000 GMT+0530,1.13621,1.13642,1.13610,1.13640,761.3000000000001
19.10.2015 10:15:00.000 GMT+0530,1.13640,1.13652,1.13619,1.13625,370.44000000000005
19.10.2015 10:30:00.000 GMT+0530,1.13627,1.13715,1.13627,1.13700,853.82
19.10.2015 10:45:00.000 GMT+0530,1.13700,1.13712,1.13684,1.13691,745.0200000000001
19.10.2015 11:00:00.000 GMT+0530,1.13692,1.13703,1.13649,1.13649,491.8299999999999
19.10.2015 11:15:00.000 GMT+0530,1.13651,1.13675,1.13622,1.13672,464.7
19.10.2015 11:30:00.000 GMT+0530,1.13673,1.13766,1.13673,1.13766,1296.53
19.10.2015 11:45:00.000 GMT+0530,1.13766,1.13789,1.13714,1.13723,1436.88
19.10.2015 12:00:00.000 GMT+0530,1.13720,1.13775,1.13691,1.13703,1546.84
19.10.2015 12:15:00.000 GMT+0530,1.13703,1.13764,1.13675,1.13733,1498.8100000000002
19.10.2015 12:30:00.000 GMT+0530,1.13735,1.13751,1.13569,1.13586,2575.94
19.10.2015 12:45:00.000 GMT+0530,1.13589,1.13591,1.13491,1.13532,2542.4100000000003
19.10.2015 13:00:00.000 GMT+0530,1.13531,1.13544,1.13394,1.13454,2608.45
19.10.2015 13:15:00.000 GMT+0530,1.13457,1.13536,1.13445,1.13530,1660.8600000000001
19.10.2015 13:30:00.000 GMT+0530,1.13530,1.13643,1.13498,1.13600,2077.66
19.10.2015 13:45:00.000 GMT+0530,1.13601,1.13655,1.13552,1.13642,1676.12
19.10.2015 14:00:00.000 GMT+0530,1.13643,1.13651,1.13543,1.13574,1600.0199999999998
19.10.2015 14:15:00.000 GMT+0530,1.13576,1.13680,1.13574,1.13600,1643.5300000000002
19.10.2015 14:30:00.000 GMT+0530,1.13600,1.13600,1.13489,1.13490,1872.8
19.10.2015 14:45:00.000 GMT+0530,1.13490,1.13491,1.13433,1.13446,1498.6300000000003
19.10.2015 15:00:00.000 GMT+0530,1.13445,1.13451,1.13240,1.13344,2290.7200000000003
19.10.2015 15:15:00.000 GMT+0530,1.13344,1.13354,1.13232,1.13232,1961.8
19.10.2015 15:30:00.000 GMT+0530,1.13230,1.13232,1.13157,1.13203,2052.1700000000005
19.10.2015 15:45:00.000 GMT+0530,1.13203,1.13203,1.13089,1.13129,3354.3601000000003
19.10.2015 16:00:00.000 GMT+0530,1.13127,1.13188,1.13122,1.13166,1264.48
19.10.2015 16:15:00.000 GMT+0530,1.13165,1.13222,1.13164,1.13206,1471.87
19.10.2015 16:30:00.000 GMT+0530,1.13207,1.13299,1.13199,1.13247,1395.9500000000003
19.10.2015 16:45:00.000 GMT+0530,1.13249,1.13314,1.13224,1.13273,1760.69
19.10.2015 17:00:00.000 GMT+0530,1.13272,1.13291,1.13231,1.13258,1275.4599999999998
19.10.2015 17:15:00.000 GMT+0530,1.13259,1.13307,1.13217,1.13242,1363.51
19.10.2015 17:30:00.000 GMT+0530,1.13241,1.13343,1.13241,1.13331,1993.9099999999994
19.10.2015 17:45:00.000 GMT+0530,1.13332,1.13349,1.13258,1.13308,1889.34
19.10.2015 18:00:00.000 GMT+0530,1.13310,1.13395,1.13292,1.13340,1857.1900000000003
19.10.2015 18:15:00.000 GMT+0530,1.13340,1.13389,1.13294,1.13340,1816.9100000000003
19.10.2015 18:30:00.000 GMT+0530,1.13341,1.13401,1.13341,1.13363,1982.1200000000003
19.10.2015 18:45:00.000 GMT+0530,1.13363,1.13442,1.13333,1.13426,1976.7299999999998
19.10.2015 19:00:00.000 GMT+0530,1.13427,1.13436,1.13308,1.13311,2883.3599999999997
19.10.2015 19:15:00.000 GMT+0530,1.13311,1.13311,1.13203,1.13216,2004.5700000000002
19.10.2015 19:30:00.000 GMT+0530,1.13217,1.13289,1.13146,1.13153,2798.1700000000005
19.10.2015 19:45:00.000 GMT+0530,1.13155,1.13210,1.13140,1.13174,2189.08
19.10.2015 20:00:00.000 GMT+0530,1.13174,1.13274,1.13111,1.13139,2640.1899999999996
19.10.2015 20:15:00.000 GMT+0530,1.13139,1.13212,1.13058,1.13093,3530.68
19.10.2015 20:30:00.000 GMT+0530,1.13095,1.13203,1.13084,1.13198,2322.41
19.10.2015 20:45:00.000 GMT+0530,1.13198,1.13238,1.13153,1.13238,1698.85
19.10.2015 21:00:00.000 GMT+0530,1.13237,1.13255,1.13142,1.13170,1876.87
19.10.2015 21:15:00.000 GMT+0530,1.13169,1.13196,1.13130,1.13174,1737.2799999999997
19.10.2015 21:30:00.000 GMT+0530,1.13175,1.13233,1.13168,1.13210,1540.9199999999998
19.10.2015 21:45:00.000 GMT+0530,1.13211,1.13252,1.13201,1.13222,1479.68
19.10.2015 22:00:00.000 GMT+0530,1.13225,1.13275,1.13217,1.13233,861.8499999999999
19.10.2015 22:15:00.000 GMT+0530,1.13233,1.13242,1.13172,1.13214,1009.27
19.10.2015 22:30:00.000 GMT+0530,1.13213,1.13247,1.13193,1.13243,794.4799999999999
19.10.2015 22:45:00.000 GMT+0530,1.13243,1.13291,1.13217,1.13232,1037.89
19.10.2015 23:00:00.000 GMT+0530,1.13232,1.13272,1.13215,1.13235,980.4599999999998
19.10.2015 23:15:00.000 GMT+0530,1.13235,1.13246,1.13200,1.13245,674.03
19.10.2015 23:30:00.000 GMT+0530,1.13245,1.13274,1.13222,1.13229,952.5
19.10.2015 23:45:00.000 GMT+0530,1.13231,1.13284,1.13222,1.13265,897.2299999999999
20.10.2015 00:00:00.000 GMT+0530,1.13265,1.13265,1.13207,1.13255,730.76
20.10.2015 00:15:00.000 GMT+0530,1.13254,1.13280,1.13233,1.13272,899.0800000000002
20.10.2015 00:30:00.000 GMT+0530,1.13276,1.13290,1.13222,1.13224,592.3299999999999
20.10.2015 00:45:00.000 GMT+0530,1.13223,1.13245,1.13194,1.13227,709.74
20.10.2015 01:00:00.000 GMT+0530,1.13226,1.13273,1.13222,1.13244,696.38
20.10.2015 01:15:00.000 GMT+0530,1.13244,1.13274,1.13225,1.13270,873.3900000000001
20.10.2015 01:30:00.000 GMT+0530,1.13269,1.13270,1.13239,1.13243,570.21
20.10.2015 01:45:00.000 GMT+0530,1.13243,1.13243,1.13201,1.13203,415.70000000000005
20.10.2015 02:00:00.000 GMT+0530,1.13203,1.13219,1.13199,1.13210,1142.97
20.10.2015 02:15:00.000 GMT+0530,1.13210,1.13291,1.13208,1.13256,1049.67
