Local time,Open,High,Low,Close,Volume
17.10.2018 05:45:00.000 GMT+0530,1.15782,1.15790,1.15770,1.15784,1203.43
17.10.2018 06:00:00.000 GMT+0530,1.15784,1.15793,1.15767,1.15769,1381.21
17.10.2018 06:15:00.000 GMT+0530,1.15769,1.15803,1.15756,1.15771,1697.7399999999998
17.10.2018 06:30:00.000 GMT+0530,1.15771,1.15771,1.15746,1.15763,1357.2400000000002
17.10.2018 06:45:00.000 GMT+0530,1.15763,1.15794,1.15762,1.15773,1697.7100000000003
17.10.2018 07:00:00.000 GMT+0530,1.15772,1.15779,1.15716,1.15717,1743.29
17.10.2018 07:15:00.000 GMT+0530,1.15717,1.15732,1.15694,1.15714,1334.26
17.10.2018 07:30:00.000 GMT+0530,1.15714,1.15722,1.15684,1.15710,1560.9299999999998
17.10.2018 07:45:00.000 GMT+0530,1.15709,1.15718,1.15616,1.15662,2029.16
17.10.2018 08:00:00.000 GMT+0530,1.15663,1.15678,1.15620,1.15640,1597.02
17.10.2018 08:15:00.000 GMT+0530,1.15640,1.15644,1.15582,1.15612,1746.42
17.10.2018 08:30:00.000 GMT+0530,1.15612,1.15631,1.15607,1.15623,1160
17.10.2018 08:45:00.000 GMT+0530,1.15624,1.15631,1.15604,1.15614,1522.65
17.10.2018 09:00:00.000 GMT+0530,1.15613,1.15620,1.15583,1.15584,1613.9299999999998
17.10.2018 09:15:00.000 GMT+0530,1.15584,1.15632,1.15568,1.15610,1728.16
17.10.2018 09:30:00.000 GMT+0530,1.15609,1.15645,1.15604,1.15645,1778.33
17.10.2018 09:45:00.000 GMT+0530,1.15644,1.15652,1.15638,1.15639,968.48
17.10.2018 10:00:00.000 GMT+0530,1.15639,1.15645,1.15611,1.15632,1578.01
17.10.2018 10:15:00.000 GMT+0530,1.15633,1.15633,1.15567,1.15581,1539.5699999999997
17.10.2018 10:30:00.000 GMT+0530,1.15581,1.15593,1.15481,1.15509,2330.3999999999996
17.10.2018 10:45:00.000 GMT+0530,1.15509,1.15520,1.15482,1.15509,1636.04
17.10.2018 11:00:00.000 GMT+0530,1.15509,1.15554,1.15505,1.15546,2495.7799999999997
17.10.2018 11:15:00.000 GMT+0530,1.15545,1.15591,1.15539,1.15545,2671.2599999999998
17.10.2018 11:30:00.000 GMT+0530,1.15545,1.15612,1.15545,1.15595,2723.3100000000004
17.10.2018 11:45:00.000 GMT+0530,1.15596,1.15637,1.15561,1.15635,2954.4700000000003
17.10.2018 12:00:00.000 GMT+0530,1.15635,1.15662,1.15616,1.15660,3346.64
17.10.2018 12:15:00.000 GMT+0530,1.15660,1.15716,1.15604,1.15716,3320.5900000000006
17.10.2018 12:30:00.000 GMT+0530,1.15713,1.15718,1.15648,1.15676,4482.620000000001
17.10.2018 12:45:00.000 GMT+0530,1.15674,1.15717,1.15581,1.15596,3981.77
17.10.2018 13:00:00.000 GMT+0530,1.15597,1.15617,1.15559,1.15611,3956.0900000000006
17.10.2018 13:15:00.000 GMT+0530,1.15610,1.15647,1.15560,1.15636,3858.7400000000007
17.10.2018 13:30:00.000 GMT+0530,1.15634,1.15777,1.15632,1.15688,4408.439999999999
17.10.2018 13:45:00.000 GMT+0530,1.15688,1.15701,1.15637,1.15659,3437.7000000000003
17.10.2018 14:00:00.000 GMT+0530,1.15657,1.15692,1.15615,1.15678,3987.19
17.10.2018 14:15:00.000 GMT+0530,1.15679,1.15688,1.15648,1.15652,2696.06
17.10.2018 14:30:00.000 GMT+0530,1.15652,1.15660,1.15521,1.15542,3053.7699999999995
17.10.2018 14:45:00.000 GMT+0530,1.15542,1.15598,1.15538,1.15587,2374.9199999999996
17.10.2018 15:00:00.000 GMT+0530,1.15586,1.15667,1.15574,1.15660,3019.65
17.10.2018 15:15:00.000 GMT+0530,1.15660,1.15697,1.15639,1.15670,3230.5
17.10.2018 15:30:00.000 GMT+0530,1.15670,1.15752,1.15654,1.15706,3446.8200000000006
17.10.2018 15:45:00.000 GMT+0530,1.15708,1.15711,1.15603,1.15619,3513.9399999999996
17.10.2018 16:00:00.000 GMT+0530,1.15617,1.15617,1.15555,1.15572,3407.6099999999997
17.10.2018 16:15:00.000 GMT+0530,1.15572,1.15601,1.15455,1.15472,4237.32
17.10.2018 16:30:00.000 GMT+0530,1.15473,1.15473,1.15404,1.15461,3755.1199999999994
17.10.2018 16:45:00.000 GMT+0530,1.15460,1.15467,1.15309,1.15406,4305.049999999999
17.10.2018 17:00:00.000 GMT+0530,1.15406,1.15411,1.15321,1.15330,3689.8600000000006
17.10.2018 17:15:00.000 GMT+0530,1.15329,1.15354,1.15262,1.15315,4092.7999999999997
17.10.2018 17:30:00.000 GMT+0530,1.15315,1.15335,1.15288,1.15295,3721.98
17.10.2018 17:45:00.000 GMT+0530,1.15296,1.15328,1.15260,1.15317,3787.8100000000004
17.10.2018 18:00:00.000 GMT+0530,1.15316,1.15350,1.15210,1.15219,4173.3099999999995
17.10.2018 18:15:00.000 GMT+0530,1.15222,1.15353,1.15222,1.15351,3833.4900000000002
17.10.2018 18:30:00.000 GMT+0530,1.15352,1.15388,1.15309,1.15309,3556.29
17.10.2018 18:45:00.000 GMT+0530,1.15309,1.15380,1.15255,1.15370,4065.810000000001
17.10.2018 19:00:00.000 GMT+0530,1.15370,1.15418,1.15356,1.15369,3922.9500000000007
17.10.2018 19:15:00.000 GMT+0530,1.15367,1.15409,1.15350,1.15376,3738.9
17.10.2018 19:30:00.000 GMT+0530,1.15377,1.15432,1.15361,1.15427,3405.5099999999998
17.10.2018 19:45:00.000 GMT+0530,1.15425,1.15448,1.15367,1.15444,3381.5999999999995
17.10.2018 20:00:00.000 GMT+0530,1.15443,1.15469,1.15377,1.15387,4054.5599999999995
17.10.2018 20:15:00.000 GMT+0530,1.15387,1.15388,1.15251,1.15295,4380.070000000001
17.10.2018 20:30:00.000 GMT+0530,1.15296,1.15309,1.15264,1.15266,3714.2200000000003
17.10.2018 20:45:00.000 GMT+0530,1.15267,1.15411,1.15253,1.15392,3145.6000000000004
17.10.2018 21:00:00.000 GMT+0530,1.15392,1.15435,1.15388,1.15424,3101.43
17.10.2018 21:15:00.000 GMT+0530,1.15425,1.15441,1.15368,1.15400,3059.67
17.10.2018 21:30:00.000 GMT+0530,1.15400,1.15406,1.15372,1.15385,2643
17.10.2018 21:45:00.000 GMT+0530,1.15385,1.15385,1.15296,1.15304,2002.14
17.10.2018 22:00:00.000 GMT+0530,1.15304,1.15358,1.15303,1.15312,2422.39
17.10.2018 22:15:00.000 GMT+0530,1.15312,1.15371,1.15273,1.15274,2879.48
17.10.2018 22:30:00.000 GMT+0530,1.15274,1.15276,1.15165,1.15180,3320.229999999999
17.10.2018 22:45:00.000 GMT+0530,1.15180,1.15200,1.15175,1.15189,2258.11
17.10.2018 23:00:00.000 GMT+0530,1.15189,1.15204,1.15180,1.15186,2175.31
17.10.2018 23:15:00.000 GMT+0530,1.15185,1.15188,1.15130,1.15157,2771.82
17.10.2018 23:30:00.000 GMT+0530,1.15156,1.15226,1.15096,1.15125,3398.61
17.10.2018 23:45:00.000 GMT+0530,1.15126,1.15206,1.15081,1.15165,3273.39
18.10.2018 00:00:00.000 GMT+0530,1.15165,1.15174,1.15117,1.15143,3234.8199999999997
18.10.2018 00:15:00.000 GMT+0530,1.15142,1.15143,1.15061,1.15062,2573.62
18.10.2018 00:30:00.000 GMT+0530,1.15062,1.15077,1.15031,1.15046,2720.6899999999996
18.10.2018 00:45:00.000 GMT+0530,1.15046,1.15061,1.15010,1.15017,2225.1800000000003
18.10.2018 01:00:00.000 GMT+0530,1.15017,1.15072,1.15017,1.15066,2275.95
18.10.2018 01:15:00.000 GMT+0530,1.15066,1.15068,1.15047,1.15061,1319.11
18.10.2018 01:30:00.000 GMT+0530,1.15059,1.15061,1.15011,1.15015,1619.9300000000003
18.10.2018 01:45:00.000 GMT+0530,1.15016,1.15017,1.14960,1.14971,1193.44
18.10.2018 02:00:00.000 GMT+0530,1.14970,1.15039,1.14969,1.14994,1452.9
18.10.2018 02:15:00.000 GMT+0530,1.14994,1.15009,1.14973,1.14999,1147.4599999999998
18.10.2018 02:30:00.000 GMT+0530,1.15000,1.15040,1.14992,1.14999,1079.99
18.10.2018 02:45:00.000 GMT+0530,1.14999,1.15028,1.14992,1.14995,601.68
18.10.2018 03:00:00.000 GMT+0530,1.14995,1.15018,1.14983,1.15004,613.92
18.10.2018 03:15:00.000 GMT+0530,1.15004,1.15008,1.14988,1.14996,728.3000000000001
18.10.2018 03:30:00.000 GMT+0530,1.14995,1.15019,1.14991,1.14998,1054.5
18.10.2018 03:45:00.000 GMT+0530,1.14997,1.15032,1.14997,1.15014,875.21
18.10.2018 04:00:00.000 GMT+0530,1.15013,1.15034,1.14985,1.15030,823.3599999999999
18.10.2018 04:15:00.000 GMT+0530,1.15031,1.15035,1.14980,1.14981,870.0400000000001
18.10.2018 04:30:00.000 GMT+0530,1.14981,1.15020,1.14980,1.15006,1271.93
18.10.2018 04:45:00.000 GMT+0530,1.15005,1.15010,1.14962,1.14966,1137.82
18.10.2018 05:00:00.000 GMT+0530,1.14966,1.14999,1.14953,1.14982,1203.2599999999998
18.10.2018 05:15:00.000 GMT+0530,1.14981,1.15012,1.14974,1.15011,822.1000000000001
18.10.2018 17:30:00.000 GMT+0530,1.15149,1.15160,1.15037,1.15046,0.003973000000000024
18.10.2018 17:45:00.000 GMT+0530,1.15045,1.15082,1.15042,1.15070,0.0025210099999999984
18.10.2018 18:00:00.000 GMT+0530,1.15071,1.15118,1.15041,1.15086,0.0031250600000000007
18.10.2018 18:15:00.000 GMT+0530,1.15085,1.15087,1.14995,1.15012,0.0033273100000000095
18.10.2018 18:30:00.000 GMT+0530,1.15011,1.15031,1.14897,1.14932,0.004037180000000025
18.10.2018 18:45:00.000 GMT+0530,1.14933,1.14979,1.14906,1.14979,0.0035580400000000184
18.10.2018 19:00:00.000 GMT+0530,1.14977,1.14995,1.14940,1.14972,0.003282380000000005
18.10.2018 19:15:00.000 GMT+0530,1.14973,1.14980,1.14886,1.14920,0.0036591700000000163
18.10.2018 19:30:00.000 GMT+0530,1.14919,1.14942,1.14800,1.14843,0.004390230000000022
18.10.2018 19:45:00.000 GMT+0530,1.14843,1.14952,1.14819,1.14940,0.0034848200000000356
18.10.2018 20:00:00.000 GMT+0530,1.14941,1.14984,1.14856,1.14865,0.004049010000000027
18.10.2018 20:15:00.000 GMT+0530,1.14864,1.14913,1.14826,1.14896,0.004003830000000029
19.10.2018 03:30:00.000 GMT+0530,1.14564,1.14564,1.14512,1.14534,0.0007478500000000006
19.10.2018 03:45:00.000 GMT+0530,1.14534,1.14549,1.14533,1.14537,0.0006473200000000002
19.10.2018 04:00:00.000 GMT+0530,1.14537,1.14544,1.14522,1.14539,0.0005650499999999998
19.10.2018 04:15:00.000 GMT+0530,1.14540,1.14575,1.14539,1.14555,0.0009433900000000014
19.10.2018 04:30:00.000 GMT+0530,1.14557,1.14579,1.14547,1.14568,0.000679650000000001
19.10.2018 04:45:00.000 GMT+0530,1.14568,1.14584,1.14547,1.14574,0.00101786
19.10.2018 05:00:00.000 GMT+0530,1.14574,1.14575,1.14553,1.14573,0.0007944000000000003
19.10.2018 05:15:00.000 GMT+0530,1.14576,1.14584,1.14538,1.14539,0.0010311300000000012
19.10.2018 05:30:00.000 GMT+0530,1.14539,1.14601,1.14534,1.14557,3011.94
19.10.2018 05:45:00.000 GMT+0530,1.14556,1.14575,1.14543,1.14574,2004.78
19.10.2018 06:00:00.000 GMT+0530,1.14574,1.14588,1.14553,1.14570,1551.9099999999999
19.10.2018 06:15:00.000 GMT+0530,1.14570,1.14588,1.14545,1.14578,2366.47
19.10.2018 06:30:00.000 GMT+0530,1.14580,1.14603,1.14564,1.14583,2061.4500000000003
19.10.2018 06:45:00.000 GMT+0530,1.14584,1.14604,1.14552,1.14553,2009.18
19.10.2018 07:00:00.000 GMT+0530,1.14552,1.14620,1.14543,1.14583,2575.9300000000003
19.10.2018 07:15:00.000 GMT+0530,1.14583,1.14601,1.14553,1.14587,2100.53
19.10.2018 07:30:00.000 GMT+0530,1.14588,1.14608,1.14562,1.14590,2667.0099999999998
19.10.2018 07:45:00.000 GMT+0530,1.14590,1.14590,1.14562,1.14571,1652.5
19.10.2018 08:00:00.000 GMT+0530,1.14572,1.14592,1.14571,1.14583,2035.96
19.10.2018 08:15:00.000 GMT+0530,1.14583,1.14620,1.14572,1.14595,2132.5299999999997
19.10.2018 08:30:00.000 GMT+0530,1.14596,1.14603,1.14579,1.14586,1338.9100000000003
19.10.2018 08:45:00.000 GMT+0530,1.14586,1.14596,1.14561,1.14568,1313.0100000000002
19.10.2018 09:00:00.000 GMT+0530,1.14569,1.14589,1.14563,1.14580,921.7000000000002
19.10.2018 09:15:00.000 GMT+0530,1.14578,1.14579,1.14557,1.14576,655.48
19.10.2018 09:30:00.000 GMT+0530,1.14577,1.14591,1.14557,1.14568,1106.8200000000002
19.10.2018 09:45:00.000 GMT+0530,1.14568,1.14589,1.14565,1.14584,722.5899999999999
19.10.2018 10:00:00.000 GMT+0530,1.14584,1.14619,1.14577,1.14614,1173.0900000000001
19.10.2018 10:15:00.000 GMT+0530,1.14614,1.14623,1.14581,1.14589,1380.59
19.10.2018 10:30:00.000 GMT+0530,1.14589,1.14610,1.14578,1.14594,1855.9
19.10.2018 10:45:00.000 GMT+0530,1.14595,1.14608,1.14575,1.14582,1648.0000000000002
19.10.2018 11:00:00.000 GMT+0530,1.14582,1.14654,1.14580,1.14645,1954.5099999999998
19.10.2018 11:15:00.000 GMT+0530,1.14644,1.14658,1.14622,1.14622,1919.2400000000002
19.10.2018 11:30:00.000 GMT+0530,1.14621,1.14699,1.14602,1.14654,2915.42
19.10.2018 11:45:00.000 GMT+0530,1.14653,1.14653,1.14537,1.14543,3179.43
19.10.2018 12:00:00.000 GMT+0530,1.14544,1.14640,1.14517,1.14638,3372.6099999999997
19.10.2018 12:15:00.000 GMT+0530,1.14638,1.14664,1.14568,1.14602,3916.85
19.10.2018 12:30:00.000 GMT+0530,1.14601,1.14602,1.14398,1.14401,4856.699999999999
19.10.2018 12:45:00.000 GMT+0530,1.14401,1.14402,1.14331,1.14395,4303.94
19.10.2018 13:00:00.000 GMT+0530,1.14394,1.14456,1.14392,1.14429,3637.91
19.10.2018 13:15:00.000 GMT+0530,1.14429,1.14491,1.14382,1.14465,3690.9199999999996
19.10.2018 13:30:00.000 GMT+0530,1.14466,1.14544,1.14437,1.14504,3598.8199999999997
19.10.2018 13:45:00.000 GMT+0530,1.14505,1.14510,1.14407,1.14443,3573.0299999999997
19.10.2018 14:00:00.000 GMT+0530,1.14443,1.14552,1.14406,1.14505,3852.9100000000003
19.10.2018 14:15:00.000 GMT+0530,1.14506,1.14529,1.14481,1.14493,3258.6299999999997
19.10.2018 14:30:00.000 GMT+0530,1.14487,1.14557,1.14453,1.14457,3534.95
19.10.2018 14:45:00.000 GMT+0530,1.14456,1.14481,1.14413,1.14422,3166.8800000000006
19.10.2018 15:00:00.000 GMT+0530,1.14422,1.14528,1.14419,1.14519,3374.23
19.10.2018 15:15:00.000 GMT+0530,1.14519,1.14605,1.14453,1.14593,3457.81
19.10.2018 15:30:00.000 GMT+0530,1.14594,1.14663,1.14580,1.14593,3296.3899999999994
19.10.2018 15:45:00.000 GMT+0530,1.14592,1.14699,1.14588,1.14680,3679.46
19.10.2018 16:00:00.000 GMT+0530,1.14681,1.14698,1.14606,1.14625,3408.1100000000006
19.10.2018 16:15:00.000 GMT+0530,1.14625,1.14662,1.14593,1.14621,3125.22
19.10.2018 16:30:00.000 GMT+0530,1.14620,1.14732,1.14597,1.14732,3219.1099999999997
19.10.2018 16:45:00.000 GMT+0530,1.14732,1.14767,1.14711,1.14736,3403.6999999999994
19.10.2018 17:00:00.000 GMT+0530,1.14735,1.14743,1.14667,1.14689,3501.84
19.10.2018 17:15:00.000 GMT+0530,1.14690,1.14737,1.14638,1.14663,3727.92
19.10.2018 17:30:00.000 GMT+0530,1.14665,1.14709,1.14642,1.14696,3725.3299999999995
19.10.2018 17:45:00.000 GMT+0530,1.14697,1.14712,1.14624,1.14647,3601.01
19.10.2018 18:00:00.000 GMT+0530,1.14647,1.14662,1.14574,1.14602,3574.2500000000005
19.10.2018 18:15:00.000 GMT+0530,1.14601,1.14701,1.14576,1.14645,3589.3099999999995
19.10.2018 18:30:00.000 GMT+0530,1.14645,1.14720,1.14622,1.14673,4227.74
19.10.2018 18:45:00.000 GMT+0530,1.14674,1.14683,1.14625,1.14654,2923.1899999999996
19.10.2018 19:00:00.000 GMT+0530,1.14654,1.14838,1.14606,1.14812,4151.870000000001
19.10.2018 19:15:00.000 GMT+0530,1.14811,1.14924,1.14771,1.14902,4421.14
19.10.2018 19:30:00.000 GMT+0530,1.14902,1.14947,1.14839,1.14840,4711.35
19.10.2018 19:45:00.000 GMT+0530,1.14839,1.14861,1.14781,1.14807,4894.35
19.10.2018 20:00:00.000 GMT+0530,1.14808,1.14863,1.14761,1.14807,3710.29
19.10.2018 20:15:00.000 GMT+0530,1.14807,1.14973,1.14755,1.14968,4331.469999999999
19.10.2018 20:30:00.000 GMT+0530,1.14970,1.14994,1.14917,1.14979,3795.78
19.10.2018 20:45:00.000 GMT+0530,1.14979,1.14992,1.14856,1.14867,3860.6200000000003
19.10.2018 21:00:00.000 GMT+0530,1.14868,1.15022,1.14860,1.14978,3834.2599999999998
19.10.2018 21:15:00.000 GMT+0530,1.14980,1.15165,1.14965,1.15125,4341.64
19.10.2018 21:30:00.000 GMT+0530,1.15124,1.15224,1.15093,1.15193,4264.700000000001
19.10.2018 21:45:00.000 GMT+0530,1.15187,1.15196,1.15117,1.15138,3478.13
19.10.2018 22:00:00.000 GMT+0530,1.15141,1.15166,1.15113,1.15148,3297.8599999999997
19.10.2018 22:15:00.000 GMT+0530,1.15150,1.15345,1.15143,1.15196,4757.700000000001
19.10.2018 22:30:00.000 GMT+0530,1.15198,1.15204,1.15130,1.15131,3251.1000000000004
19.10.2018 22:45:00.000 GMT+0530,1.15135,1.15156,1.15104,1.15114,2675.8999999999996
19.10.2018 23:00:00.000 GMT+0530,1.15112,1.15137,1.15108,1.15130,2080.85
19.10.2018 23:15:00.000 GMT+0530,1.15130,1.15155,1.15105,1.15113,2579.9299999999994
19.10.2018 23:30:00.000 GMT+0530,1.15113,1.15142,1.15093,1.15134,2600.3699999999994
19.10.2018 23:45:00.000 GMT+0530,1.15134,1.15181,1.15108,1.15159,2081.95
20.10.2018 00:00:00.000 GMT+0530,1.15160,1.15160,1.15090,1.15091,2068.56
20.10.2018 00:15:00.000 GMT+0530,1.15091,1.15136,1.15091,1.15091,2584.63
20.10.2018 00:30:00.000 GMT+0530,1.15091,1.15108,1.15060,1.15080,2147.5299999999997
20.10.2018 00:45:00.000 GMT+0530,1.15080,1.15081,1.15041,1.15049,2073.2799999999997
20.10.2018 01:00:00.000 GMT+0530,1.15050,1.15068,1.15034,1.15058,1905.6300000000003
20.10.2018 01:15:00.000 GMT+0530,1.15059,1.15081,1.15017,1.15075,1757.7099999999996
20.10.2018 01:30:00.000 GMT+0530,1.15073,1.15102,1.15066,1.15091,1753.3400000000001
20.10.2018 01:45:00.000 GMT+0530,1.15091,1.15131,1.15085,1.15119,936.6000000000001
20.10.2018 02:00:00.000 GMT+0530,1.15120,1.15226,1.15051,1.15221,1510.24
20.10.2018 02:15:00.000 GMT+0530,1.15221,1.15243,1.15117,1.15142,1662.4699999999998
20.10.2018 02:30:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 02:45:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 03:00:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 03:15:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 03:30:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 03:45:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 04:00:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 04:15:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 04:30:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 04:45:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 05:00:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 05:15:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 05:30:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 05:45:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 06:00:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 06:15:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 06:30:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 06:45:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 07:00:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 07:15:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 07:30:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 07:45:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 08:00:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 08:15:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 08:30:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 08:45:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 09:00:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 09:15:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 09:30:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 09:45:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 10:00:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 10:15:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 10:30:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 10:45:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 11:00:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 11:15:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 11:30:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 11:45:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 12:00:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 12:15:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 12:30:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 12:45:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 13:00:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 13:15:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 13:30:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 13:45:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 14:00:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 14:15:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 14:30:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
20.10.2018 14:45:00.000 GMT+0530,1.15142,1.15142,1.15142,1.15142,0
