Local time,Open,High,Low,Close,Volume
18.10.2003 19:30:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
18.10.2003 19:45:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
18.10.2003 20:00:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
18.10.2003 20:15:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
18.10.2003 20:30:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
18.10.2003 20:45:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
18.10.2003 21:00:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
18.10.2003 21:15:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
18.10.2003 21:30:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
18.10.2003 21:45:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
18.10.2003 22:00:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
18.10.2003 22:15:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
18.10.2003 22:30:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
18.10.2003 22:45:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
18.10.2003 23:00:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
18.10.2003 23:15:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
18.10.2003 23:30:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
18.10.2003 23:45:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
19.10.2003 00:00:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
19.10.2003 00:15:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
19.10.2003 00:30:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
19.10.2003 00:45:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
19.10.2003 01:00:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
19.10.2003 01:15:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
19.10.2003 01:30:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
19.10.2003 01:45:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
19.10.2003 02:00:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
19.10.2003 02:15:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
19.10.2003 02:30:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
19.10.2003 02:45:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
19.10.2003 03:00:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
19.10.2003 03:15:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
19.10.2003 03:30:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
19.10.2003 03:45:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
19.10.2003 04:00:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
19.10.2003 04:15:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
19.10.2003 04:30:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
19.10.2003 04:45:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
19.10.2003 05:00:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
19.10.2003 05:15:00.000 GMT+0530,1.16734,1.16734,1.16734,1.16734,0
20.10.2003 05:30:00.000 GMT+0530,1.16960,1.16974,1.16792,1.16807,8067.3
20.10.2003 05:45:00.000 GMT+0530,1.16795,1.16900,1.16787,1.16870,7472.700000000001
20.10.2003 06:00:00.000 GMT+0530,1.16848,1.16869,1.16796,1.16845,8286.1
20.10.2003 06:15:00.000 GMT+0530,1.16844,1.16872,1.16769,1.16777,8263.699999999999
20.10.2003 06:30:00.000 GMT+0530,1.16780,1.16811,1.16367,1.16475,9069.099999999999
20.10.2003 06:45:00.000 GMT+0530,1.16473,1.16507,1.16058,1.16300,7970.1
20.10.2003 07:00:00.000 GMT+0530,1.16267,1.16367,1.16222,1.16311,7473.7
20.10.2003 07:15:00.000 GMT+0530,1.16295,1.16337,1.16154,1.16155,7567.2
20.10.2003 07:30:00.000 GMT+0530,1.16147,1.16157,1.16006,1.16098,8257.7
20.10.2003 07:45:00.000 GMT+0530,1.16092,1.16181,1.16000,1.16100,8646.199999999999
20.10.2003 08:00:00.000 GMT+0530,1.16098,1.16428,1.16088,1.16369,8568.099999999999
20.10.2003 08:15:00.000 GMT+0530,1.16330,1.16445,1.16257,1.16314,7767.4
20.10.2003 08:30:00.000 GMT+0530,1.16331,1.16372,1.16295,1.16318,7702.3
20.10.2003 08:45:00.000 GMT+0530,1.16290,1.16359,1.16290,1.16313,6775.700000000001
20.10.2003 09:00:00.000 GMT+0530,1.16313,1.16330,1.16228,1.16244,7487.5
20.10.2003 09:15:00.000 GMT+0530,1.16237,1.16250,1.16191,1.16220,6705.1
20.10.2003 09:30:00.000 GMT+0530,1.16215,1.16272,1.16173,1.16224,7723.4
20.10.2003 09:45:00.000 GMT+0530,1.16208,1.16224,1.16151,1.16191,8187.400000000001
20.10.2003 10:00:00.000 GMT+0530,1.16172,1.16216,1.16137,1.16195,7145.500000000001
20.10.2003 10:15:00.000 GMT+0530,1.16184,1.16233,1.16152,1.16222,8039.400000000001
20.10.2003 10:30:00.000 GMT+0530,1.16218,1.16260,1.16142,1.16150,7760.9
20.10.2003 10:45:00.000 GMT+0530,1.16145,1.16309,1.16114,1.16305,7337.500000000002
20.10.2003 11:00:00.000 GMT+0530,1.16315,1.16370,1.16267,1.16368,7216.999999999999
20.10.2003 11:15:00.000 GMT+0530,1.16358,1.16377,1.16195,1.16261,7825.999999999999
20.10.2003 11:30:00.000 GMT+0530,1.16270,1.16439,1.16262,1.16373,8111.4
20.10.2003 11:45:00.000 GMT+0530,1.16382,1.16425,1.16317,1.16413,8309.800000000001
20.10.2003 12:00:00.000 GMT+0530,1.16427,1.16531,1.16421,1.16501,7762.400000000001
20.10.2003 12:15:00.000 GMT+0530,1.16534,1.16640,1.16506,1.16543,7418.199999999999
20.10.2003 12:30:00.000 GMT+0530,1.16557,1.16744,1.16500,1.16724,7486.299999999999
20.10.2003 12:45:00.000 GMT+0530,1.16729,1.16784,1.16690,1.16749,8486.8
20.10.2003 13:00:00.000 GMT+0530,1.16748,1.16898,1.16702,1.16715,7592.1
20.10.2003 13:15:00.000 GMT+0530,1.16712,1.16784,1.16648,1.16687,9045.800000000001
20.10.2003 13:30:00.000 GMT+0530,1.16661,1.16684,1.16633,1.16633,8634.300000000001
20.10.2003 13:45:00.000 GMT+0530,1.16633,1.16743,1.16627,1.16714,8357.3
20.10.2003 14:00:00.000 GMT+0530,1.16715,1.16850,1.16704,1.16800,8201.300000000001
20.10.2003 14:15:00.000 GMT+0530,1.16798,1.16879,1.16789,1.16793,8188.4
20.10.2003 14:30:00.000 GMT+0530,1.16808,1.16843,1.16728,1.16741,7269.3
20.10.2003 14:45:00.000 GMT+0530,1.16753,1.16753,1.16526,1.16587,7693.900000000001
20.10.2003 15:00:00.000 GMT+0530,1.16616,1.16737,1.16600,1.16698,8360.300000000001
20.10.2003 15:15:00.000 GMT+0530,1.16712,1.16717,1.16606,1.16615,7471
20.10.2003 15:30:00.000 GMT+0530,1.16620,1.16622,1.16467,1.16578,7106.799999999999
20.10.2003 15:45:00.000 GMT+0530,1.16559,1.16728,1.16559,1.16655,7781.399999999999
20.10.2003 16:00:00.000 GMT+0530,1.16637,1.16677,1.16536,1.16674,7874.700000000001
20.10.2003 16:15:00.000 GMT+0530,1.16659,1.16668,1.16505,1.16592,8366.699999999999
20.10.2003 16:30:00.000 GMT+0530,1.16585,1.16610,1.16457,1.16541,8889.7
20.10.2003 16:45:00.000 GMT+0530,1.16564,1.16606,1.16406,1.16423,8272.8
20.10.2003 17:00:00.000 GMT+0530,1.16434,1.16502,1.16406,1.16482,7713.500000000001
20.10.2003 17:15:00.000 GMT+0530,1.16451,1.16523,1.16407,1.16457,7874.199999999999
20.10.2003 17:30:00.000 GMT+0530,1.16440,1.16472,1.16237,1.16263,8185.2
20.10.2003 17:45:00.000 GMT+0530,1.16268,1.16299,1.16158,1.16206,8104.3
20.10.2003 18:00:00.000 GMT+0530,1.16180,1.16206,1.16066,1.16092,8160.599999999999
20.10.2003 18:15:00.000 GMT+0530,1.16130,1.16271,1.16059,1.16238,8822.9
20.10.2003 18:30:00.000 GMT+0530,1.16246,1.16332,1.16181,1.16297,7897.4
20.10.2003 18:45:00.000 GMT+0530,1.16296,1.16296,1.16145,1.16199,7557.700000000001
20.10.2003 19:00:00.000 GMT+0530,1.16213,1.16443,1.16191,1.16419,7851.099999999999
20.10.2003 19:15:00.000 GMT+0530,1.16420,1.16450,1.16319,1.16360,7470.099999999999
20.10.2003 19:30:00.000 GMT+0530,1.16375,1.16590,1.16362,1.16576,8880.100000000002
20.10.2003 19:45:00.000 GMT+0530,1.16589,1.16658,1.16556,1.16653,6858
20.10.2003 20:00:00.000 GMT+0530,1.16659,1.16715,1.16594,1.16618,8229.4
20.10.2003 20:15:00.000 GMT+0530,1.16591,1.16667,1.16522,1.16590,6606.499999999999
20.10.2003 20:30:00.000 GMT+0530,1.16578,1.16616,1.16510,1.16583,7292.499999999999
20.10.2003 20:45:00.000 GMT+0530,1.16589,1.16744,1.16548,1.16743,7644.000000000001
20.10.2003 21:00:00.000 GMT+0530,1.16737,1.16859,1.16735,1.16822,8749.300000000001
20.10.2003 21:15:00.000 GMT+0530,1.16796,1.16828,1.16590,1.16681,7024.199999999999
20.10.2003 21:30:00.000 GMT+0530,1.16670,1.16750,1.16640,1.16669,102194.40150000002
20.10.2003 21:45:00.000 GMT+0530,1.16683,1.16696,1.16569,1.16574,82546.4001
20.10.2003 22:00:00.000 GMT+0530,1.16589,1.16622,1.16533,1.16583,60290.0995
20.10.2003 22:15:00.000 GMT+0530,1.16591,1.16609,1.16486,1.16519,47637.9
20.10.2003 22:30:00.000 GMT+0530,1.16508,1.16619,1.16465,1.16551,35499.5
20.10.2003 22:45:00.000 GMT+0530,1.16565,1.16647,1.16522,1.16608,32509.400000000005
20.10.2003 23:00:00.000 GMT+0530,1.16607,1.16648,1.16511,1.16543,35757.3998
20.10.2003 23:15:00.000 GMT+0530,1.16546,1.16657,1.16520,1.16615,30896.2998
20.10.2003 23:30:00.000 GMT+0530,1.16625,1.16670,1.16547,1.16595,21497.500200000002
20.10.2003 23:45:00.000 GMT+0530,1.16595,1.16633,1.16565,1.16597,23570.4999
21.10.2003 00:00:00.000 GMT+0530,1.16613,1.16618,1.16560,1.16595,47507.3998
21.10.2003 00:15:00.000 GMT+0530,1.16580,1.16623,1.16544,1.16567,53421.29979999999
21.10.2003 00:30:00.000 GMT+0530,1.16551,1.16588,1.16494,1.16512,32321.9995
21.10.2003 00:45:00.000 GMT+0530,1.16503,1.16519,1.16405,1.16442,28628.799800000004
21.10.2003 01:00:00.000 GMT+0530,1.16450,1.16481,1.16386,1.16398,20234.899900000004
21.10.2003 01:15:00.000 GMT+0530,1.16381,1.16412,1.16320,1.16344,20238.499900000003
21.10.2003 01:30:00.000 GMT+0530,1.16340,1.16362,1.16292,1.16341,18493.100100000003
21.10.2003 01:45:00.000 GMT+0530,1.16310,1.16357,1.16274,1.16307,14764.5
21.10.2003 02:00:00.000 GMT+0530,1.16311,1.16367,1.16278,1.16360,16379.999999999998
21.10.2003 02:15:00.000 GMT+0530,1.16309,1.16349,1.16246,1.16306,13816.4
21.10.2003 02:30:00.000 GMT+0530,1.16292,1.16355,1.16271,1.16301,7467.999999999999
21.10.2003 02:45:00.000 GMT+0530,1.16284,1.16327,1.16234,1.16287,7268.0999999999985
21.10.2003 03:00:00.000 GMT+0530,1.16295,1.16323,1.16224,1.16254,8725.9
21.10.2003 03:15:00.000 GMT+0530,1.16255,1.16277,1.16197,1.16227,6889
21.10.2003 03:30:00.000 GMT+0530,1.16232,1.16305,1.16228,1.16280,7583.3
21.10.2003 03:45:00.000 GMT+0530,1.16274,1.16314,1.16270,1.16296,8037.7
21.10.2003 04:00:00.000 GMT+0530,1.16292,1.16347,1.16232,1.16343,7687.2
21.10.2003 04:15:00.000 GMT+0530,1.16333,1.16360,1.16295,1.16326,7712.799999999998
21.10.2003 04:30:00.000 GMT+0530,1.16328,1.16360,1.16261,1.16282,7912.2
21.10.2003 04:45:00.000 GMT+0530,1.16273,1.16348,1.16257,1.16315,7241.5
21.10.2003 05:00:00.000 GMT+0530,1.16323,1.16348,1.16287,1.16320,7390.9
21.10.2003 05:15:00.000 GMT+0530,1.16298,1.16330,1.16227,1.16264,8002.700000000001
21.10.2003 15:30:00.000 GMT+0530,1.16515,1.16569,1.16468,1.16482,0.007710699999999993
21.10.2003 15:45:00.000 GMT+0530,1.16497,1.16558,1.16457,1.16457,0.0070354999999999975
21.10.2003 16:00:00.000 GMT+0530,1.16463,1.16512,1.16369,1.16413,0.008584299999999996
21.10.2003 16:15:00.000 GMT+0530,1.16412,1.16434,1.16290,1.16342,0.0076077
22.10.2003 02:30:00.000 GMT+0530,1.16584,1.16688,1.16584,1.16656,0.0073881999999999975
22.10.2003 02:45:00.000 GMT+0530,1.16661,1.16730,1.16637,1.16707,0.007776799999999999
22.10.2003 03:00:00.000 GMT+0530,1.16712,1.16737,1.16666,1.16695,0.007535999999999994
22.10.2003 03:15:00.000 GMT+0530,1.16701,1.16713,1.16645,1.16658,0.008412700000000006
22.10.2003 05:30:00.000 GMT+0530,1.16519,1.16548,1.16502,1.16516,7812.600000000001
22.10.2003 05:45:00.000 GMT+0530,1.16507,1.16533,1.16463,1.16496,7936.600000000001
22.10.2003 06:00:00.000 GMT+0530,1.16497,1.16586,1.16496,1.16575,7232.099999999999
22.10.2003 06:15:00.000 GMT+0530,1.16567,1.16645,1.16508,1.16523,7818.8
22.10.2003 06:30:00.000 GMT+0530,1.16527,1.16623,1.16506,1.16579,8750.9
22.10.2003 06:45:00.000 GMT+0530,1.16568,1.16621,1.16552,1.16601,8628.199999999999
22.10.2003 07:00:00.000 GMT+0530,1.16590,1.16655,1.16584,1.16646,8589
22.10.2003 07:15:00.000 GMT+0530,1.16625,1.16646,1.16562,1.16609,6247.9000000000015
22.10.2003 07:30:00.000 GMT+0530,1.16600,1.16638,1.16555,1.16588,8006.399999999999
22.10.2003 07:45:00.000 GMT+0530,1.16600,1.16641,1.16565,1.16607,7685.5999999999985
22.10.2003 08:00:00.000 GMT+0530,1.16603,1.16640,1.16555,1.16594,7545.099999999999
22.10.2003 08:15:00.000 GMT+0530,1.16598,1.16654,1.16553,1.16639,7705.699999999999
22.10.2003 08:30:00.000 GMT+0530,1.16641,1.16671,1.16610,1.16664,6716.8
22.10.2003 08:45:00.000 GMT+0530,1.16645,1.16719,1.16626,1.16697,7298.399999999999
22.10.2003 09:00:00.000 GMT+0530,1.16683,1.16753,1.16637,1.16667,7598.799999999999
22.10.2003 09:15:00.000 GMT+0530,1.16697,1.16733,1.16661,1.16690,7433.700000000001
22.10.2003 09:30:00.000 GMT+0530,1.16702,1.16742,1.16628,1.16646,7244.700000000001
22.10.2003 09:45:00.000 GMT+0530,1.16655,1.16716,1.16617,1.16690,8238.5
22.10.2003 10:00:00.000 GMT+0530,1.16688,1.16696,1.16601,1.16659,7575.2
22.10.2003 10:15:00.000 GMT+0530,1.16656,1.16693,1.16614,1.16675,7987.6
22.10.2003 10:30:00.000 GMT+0530,1.16673,1.16716,1.16629,1.16656,6662.8
22.10.2003 10:45:00.000 GMT+0530,1.16677,1.16797,1.16665,1.16777,7557.799999999999
22.10.2003 11:00:00.000 GMT+0530,1.16766,1.16783,1.16716,1.16780,7653.400000000001
22.10.2003 11:15:00.000 GMT+0530,1.16722,1.16836,1.16713,1.16805,7706.600000000002
22.10.2003 11:30:00.000 GMT+0530,1.16815,1.16983,1.16785,1.16956,7646.099999999999
22.10.2003 11:45:00.000 GMT+0530,1.16963,1.17069,1.16893,1.16942,7912.400000000001
22.10.2003 12:00:00.000 GMT+0530,1.16947,1.17094,1.16909,1.17054,7902.900000000001
22.10.2003 12:15:00.000 GMT+0530,1.17050,1.17090,1.16965,1.17021,7335.2
22.10.2003 12:30:00.000 GMT+0530,1.17042,1.17089,1.16935,1.16949,7188
22.10.2003 12:45:00.000 GMT+0530,1.16929,1.17015,1.16882,1.16931,8277.9
22.10.2003 13:00:00.000 GMT+0530,1.16944,1.17028,1.16933,1.16988,7414.100000000001
22.10.2003 13:15:00.000 GMT+0530,1.17023,1.17032,1.16902,1.16920,8703.6
22.10.2003 13:30:00.000 GMT+0530,1.16925,1.16964,1.16862,1.16949,7419
22.10.2003 13:45:00.000 GMT+0530,1.16962,1.17011,1.16918,1.16936,8167.2
22.10.2003 14:00:00.000 GMT+0530,1.16928,1.16971,1.16841,1.16919,8235.4
22.10.2003 14:15:00.000 GMT+0530,1.16905,1.16943,1.16838,1.16891,8115.6
22.10.2003 14:30:00.000 GMT+0530,1.16912,1.16919,1.16809,1.16809,7869.1
22.10.2003 14:45:00.000 GMT+0530,1.16796,1.16858,1.16754,1.16763,7702.999999999999
22.10.2003 15:00:00.000 GMT+0530,1.16793,1.16861,1.16765,1.16839,7773.3
22.10.2003 15:15:00.000 GMT+0530,1.16844,1.16876,1.16794,1.16833,7533.6
22.10.2003 15:30:00.000 GMT+0530,1.16850,1.16915,1.16824,1.16855,7741.300000000001
22.10.2003 15:45:00.000 GMT+0530,1.16862,1.16869,1.16785,1.16802,7236.200000000001
22.10.2003 16:00:00.000 GMT+0530,1.16825,1.16863,1.16791,1.16798,7753.2
22.10.2003 16:15:00.000 GMT+0530,1.16795,1.16848,1.16666,1.16707,7978.000000000001
22.10.2003 16:30:00.000 GMT+0530,1.16713,1.16755,1.16686,1.16720,7550.700000000001
22.10.2003 16:45:00.000 GMT+0530,1.16752,1.16854,1.16693,1.16820,8513.7
22.10.2003 17:00:00.000 GMT+0530,1.16819,1.16886,1.16807,1.16886,7636.499999999999
22.10.2003 17:15:00.000 GMT+0530,1.16879,1.16963,1.16858,1.16929,7809.999999999999
22.10.2003 17:30:00.000 GMT+0530,1.16942,1.16956,1.16885,1.16900,5660.3
22.10.2003 17:45:00.000 GMT+0530,1.16908,1.16981,1.16881,1.16893,7960.699999999999
22.10.2003 18:00:00.000 GMT+0530,1.16915,1.17047,1.16905,1.17007,8453.3
22.10.2003 18:15:00.000 GMT+0530,1.17017,1.17084,1.16997,1.17035,7848.499999999999
22.10.2003 18:30:00.000 GMT+0530,1.17040,1.17347,1.17030,1.17334,8819.2
22.10.2003 18:45:00.000 GMT+0530,1.17339,1.17361,1.17280,1.17301,8513.699999999999
22.10.2003 19:00:00.000 GMT+0530,1.17330,1.17374,1.17244,1.17337,8864.5
22.10.2003 19:15:00.000 GMT+0530,1.17340,1.17568,1.17313,1.17553,7682.700000000001
22.10.2003 19:30:00.000 GMT+0530,1.17567,1.17603,1.17502,1.17558,8738.599999999999
22.10.2003 19:45:00.000 GMT+0530,1.17572,1.17580,1.17438,1.17505,8040.199999999999
22.10.2003 20:00:00.000 GMT+0530,1.17538,1.17835,1.17521,1.17797,7135
22.10.2003 20:15:00.000 GMT+0530,1.17815,1.17872,1.17769,1.17847,8233
22.10.2003 20:30:00.000 GMT+0530,1.17850,1.17879,1.17769,1.17854,7858.4
22.10.2003 20:45:00.000 GMT+0530,1.17858,1.18038,1.17808,1.18000,7657.300000000001
22.10.2003 21:00:00.000 GMT+0530,1.17997,1.18116,1.17920,1.18088,8096.5
22.10.2003 21:15:00.000 GMT+0530,1.18097,1.18161,1.18016,1.18051,7456.800000000001
22.10.2003 21:30:00.000 GMT+0530,1.18063,1.18135,1.17969,1.18047,103531.9012
22.10.2003 21:45:00.000 GMT+0530,1.18054,1.18094,1.17955,1.18017,85024.7004
22.10.2003 22:00:00.000 GMT+0530,1.18020,1.18118,1.18005,1.18033,59746.90009999999
22.10.2003 22:15:00.000 GMT+0530,1.18009,1.18047,1.17908,1.17915,46174.1994
22.10.2003 22:30:00.000 GMT+0530,1.17923,1.18123,1.17916,1.18102,37636.5999
